,ANA1_instrbk_1,ANA1_shock_1,ANA1_shock_2,ANA1_shock_3,ANA1_shock_4,ANA1_shock_5,ANA1_shock_6,ANA1_shock_7,ANA1_shock_8,ANA1_shock_9,ANA2_instrbk_1,ANA2_shock_10,ANA2_shock_11,ANA2_shock_12,ANA2_shock_13,ANA2_shock_14,ANA2_shock_15,ANA2_shock_16,ANA2_shock_17,ANA2_shock_18,N_ANA1_instrbk_1,N_ANA1_shock_1,N_ANA1_shock_2,N_ANA1_shock_3,N_ANA1_shock_4,N_ANA1_shock_5,N_ANA1_shock_6,N_ANA2_instrbk_1,N_ANA2_shock_10,N_ANA2_shock_11,N_ANA2_shock_12,N_ANA2_shock_7,N_ANA2_shock_8,N_ANA2_shock_9,N_ANA3_instrbk_1,N_ANA3_shock_13,N_ANA3_shock_14,N_ANA3_shock_15,N_ANA3_shock_16,N_ANA3_shock_17,N_ANA3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant,HYPER1_instrbk_1,HYPER1_shock_1,HYPER1_shock_2,HYPER1_shock_3,HYPER1_shock_4,HYPER1_shock_5,HYPER1_shock_6,HYPER1_shock_7,HYPER1_shock_8,HYPER1_shock_9,HYPER2_instrbk_1,HYPER2_shock_10,HYPER2_shock_11,HYPER2_shock_12,HYPER2_shock_13,HYPER2_shock_14,HYPER2_shock_15,HYPER2_shock_16,HYPER2_shock_17,HYPER2_shock_18,N_HYPER1_instrbk_1,N_HYPER1_shock_1,N_HYPER1_shock_2,N_HYPER1_shock_3,N_HYPER1_shock_4,N_HYPER1_shock_5,N_HYPER1_shock_6,N_HYPER2_instrbk_1,N_HYPER2_shock_10,N_HYPER2_shock_11,N_HYPER2_shock_12,N_HYPER2_shock_7,N_HYPER2_shock_8,N_HYPER2_shock_9,N_HYPER3_instrbk_1,N_HYPER3_shock_13,N_HYPER3_shock_14,N_HYPER3_shock_15,N_HYPER3_shock_16,N_HYPER3_shock_17,N_HYPER3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant
408,-0.10827251999647726,0.0037336429436682535,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14088156,0.062567508,0.099182651,-0.00039262937,0.0043631603,0.0080060041,1108.4162,789.97292,0.02976679773555361,-0.04915500166011416,-0.06967721784560801,-0.007418021275504181,0.06365430388991747,0.05910085973060059,-0.01566854331516762,-0.07182261998085698,-0.0426463959591957,0.03719673204619513,0.07284753831597386,0.021950369163912846,-0.05502537525391053,-0.06662712165966012,0.0009288168904830403,0.06738125595022147,0.05378004572152959,-0.02371562385187456,-0.07303547200846137,-0.03558406635969222,0.04414370128980139,0.07142566139961862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,-0.1403942813757226,-0.00010507513671558816,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410402,0.05461349,0.092915699,-0.00072718533,0.004391371,0.0081534126,1108.5663,789.57199,0.029199837714986424,-0.050066897535950464,-0.06907638851463177,-0.004950054806300562,0.0651338412097436,0.05682690469322191,-0.019873178709960707,-0.07265520361685988,-0.03799417597895194,0.0423941576347827,0.07175965504259275,0.014759923614534941,-0.060003886804881154,-0.0625509423936175,0.010184226416822486,0.07066232620312776,0.04609587039638289,-0.03394856106129209,-0.0731347241372887,-0.024300715123327824,0.0537800457215295,0.06713465992052468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,-0.09232501836064465,-0.0011123851062466365,0.01118142973598469,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14334837,0.066785455,0.093362609,-0.00012709841,0.0043142198,0.0083979214,1107.6669,789.4696,0.028630795162233432,-0.05096451058357115,-0.06843122254464012,-0.002476440234766233,0.06649726146854856,0.05440707580651324,-0.024008383523269675,-0.0731562782229668,-0.033122571049635084,0.047289405988063624,0.07005294764765539,0.007418021275504143,-0.0642598886401973,-0.05760139402136486,0.019276427136855637,0.07265520361685987,0.03746321624233498,-0.04339853067933736,-0.07135503721790838,-0.012325755586560209,0.06172931267863796,0.06053289028676083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,-0.04302660452825069,-0.0008966619422813998,0.0037336429436682535,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450162,0.051733091,0.11469871,-0.0001113918,0.0045027958,0.008046096,1108.2547,789.11336,0.028059710661404804,-0.05184758473652126,-0.0677421340350284,-1.3469319001132054e-17,0.06774213403502838,0.05184758473652128,-0.028059710661404808,-0.07332355751067665,-0.028059710661404856,0.0518475847365212,0.06774213403502839,4.0407957003396164e-17,-0.06774213403502836,-0.051847584736521256,0.028059710661404783,0.07332355751067665,0.02805971066140488,-0.05184758473652118,-0.06774213403502846,-1.9759539787890834e-16,0.0677421340350284,0.05184758473652127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,-0.015347198635884768,-0.000443602244121239,-0.00010507513671558816,0.01118142973598469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14406116,0.076090965,0.10051502,-1.2913103e-05,0.0043420208,0.0083331652,1109.2,791.35102,0.027486624942242438,-0.05271586807592729,-0.06700956527684797,0.002476440234766206,0.0688662396182419,0.04915500166011421,-0.032013006072661936,-0.0731562782229668,-0.02283482864654762,0.05603620407662892,0.06484714165841918,-0.007418021275504063,-0.07040869310342825,-0.045369852245924214,0.03639331919887951,0.0726552036168599,0.018078842265138163,-0.059100859730600544,-0.06238883540595253,0.012325755586560332,0.07162988787093144,0.04137769060197176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,-0.004347046444287368,-0.00016029265238832829,-0.0011123851062466365,0.0037336429436682535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14626154,0.066981376,0.083703834,-0.00066347215,0.0044909969,0.0082950126,1109.1476,789.81223,0.026911578877215125,-0.05356911290236326,-0.06623398646892195,0.004950054806300536,0.06986757422404136,0.04633623839943185,-0.03585445819708972,-0.07265520361685988,-0.017478094378269065,0.0598254083517922,0.061392935675663236,-0.014759923614534862,-0.07222745767812846,-0.038258642052376196,0.04414370128980141,0.07066232620312779,0.007725979610121513,-0.06499107083199364,-0.05543267547673169,0.02430071512332745,0.07327061553355287,0.02948358057253229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,-0.0009528597582711175,-4.5807516824564404e-05,-0.0008966619422813998,-0.00010507513671558816,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1412736,0.079660322,0.10523321,-0.0011765634,0.0046528815,0.0086113827,1108.3316,789.83182,0.026334613478603493,-0.05440707580651322,-0.0654158954160484,0.007418021275504089,0.07074435272768423,0.04339853067933737,-0.039570646219697324,-0.07182261998085701,-0.012020438567509884,0.06318818885761052,0.057409303660038255,-0.02195036916391264,-0.0731765279265402,-0.03061324460703869,0.05118665205520338,0.06738125595022161,-0.002785854510878974,-0.06938237003258028,-0.0470523682668794,0.03558406635969187,0.0726128474742067,0.016574648703624295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,-9.334004140420298e-05,-1.0887110626461655e-05,-0.000443602244121239,-0.0011123851062466365,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381927,0.043409468,0.071096073,7.207646e-05,0.0045115258,0.0081769927,1107.1988,789.46107,0.02575576989557501,-0.05522951773860978,-0.0645558172094846,0.00987752364786527,0.07149501205625604,0.0403494195534153,-0.0431485869585252,-0.07066232620312775,-0.00649337466366743,0.06610057635462044,0.0529305987251593,-0.028915574222073442,-0.07324447604770201,-0.022540408964008985,0.057409303660038206,0.06287180763401588,-0.013240366273038562,-0.07217347925604153,-0.03746321624233476,0.04585468050039622,0.069677217845608,0.003095219114990694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0.0,0.0,-0.00016029265238832829,-0.0008966619422813998,0.01118142973598469,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468292,0.042822175,0.080544589,0.00010538023,0.0043401864,0.0081793584,1109.6815,790.49346,0.025175089411249296,-0.05603620407662892,-0.06365430388991751,0.01232575558656032,0.07211821397523159,0.037196732046195294,-0.04657578022376244,-0.06917961643805476,-0.0009288168904832513,0.06854181191633091,0.047995443278637015,-0.0355840663596919,-0.07243048387498649,-0.014152852293970598,0.06271193409313681,0.05721618968638245,-0.02342244132907018,-0.07330002616971788,-0.026911578877215098,0.05482025166251052,0.06455581720948456,-0.010490747600234399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,-4.5807516824564404e-05,-0.000443602244121239,0.0037336429436682535,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14607317,0.071760647,0.10208833,-0.00018374062,0.0044281284,0.0084796721,1108.0158,790.23733,0.024592613439753698,-0.05682690469322192,-0.06271193409313686,0.01475992361453495,0.07261284747420665,0.03394856106129217,-0.04984025248944577,-0.06738125595022156,0.004641104032209021,0.07049449489477715,0.042646395959195706,-0.04188741782352451,-0.07074435272768426,-0.005567686067859585,0.0670095652768479,0.050517505513799854,-0.03312257104963512,-0.07273602882633397,-0.01566854331516784,0.062225616020521846,0.05740930366003828,-0.02371562385187454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,0.0,0.0,-1.0887110626461655e-05,-0.00016029265238832829,-0.00010507513671558816,0.01118142973598469,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14657581,0.058132015,0.092930882,6.7210153e-05,0.0043839744,0.0083372489,1108.0068,788.99559,0.024008383523269713,-0.05760139402136481,-0.06172931267863797,0.01717725030191206,0.07297803074754661,0.03061324460703855,-0.05293059872515926,-0.06527545024606188,0.010184226416822505,0.07194470694892403,0.03692958462944338,-0.047760947697754984,-0.06820638539284232,0.003095219114990568,0.07023332489561895,0.042897873895066906,-0.042141163419256715,-0.07049449489477717,-0.004022959740385403,0.06786001387326429,0.04846186298717621,-0.03612421074672186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,0.0,0.0,0.0,-4.5807516824564404e-05,-0.0011123851062466365,0.0037336429436682535,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14444215,0.054493405,0.13201266,-0.00058774024,0.0044396231,0.0083652246,1107.4677,788.48121,0.023422441329070197,-0.058359451118706995,-0.06070707034139321,0.01957497743508968,0.07321311276642146,0.02719934439293705,-0.055836022241593175,-0.06287180763401592,0.015668543315167614,0.07288211125186948,0.03089430858920461,-0.05314438561771787,-0.06484714165841925,0.011714907223108943,0.07233155011933746,0.03449620272376441,-0.05029264988579561,-0.06662712165966012,0.0077259796101213874,0.07156308795129313,0.0379941759789521,-0.04728940598806339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,-1.0887110626461655e-05,-0.0008966619422813998,-0.00010507513671558816,0.01118142973598469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15107696,0.057134258,0.088489684,0.00011428619,0.004287782,0.0085630535,1108.2657,790.10491,0.022834828646547595,-0.05910085973060058,-0.05964586320704065,0.021950369163912794,0.07331767443942462,0.023715623851874635,-0.058546372410750405,-0.06018129538402258,0.02106238733211263,0.07330002616971788,0.024592613439753653,-0.05798249022539908,-0.06070707034139316,0.020171025644516612,0.07327061553355288,0.025465656680727217,-0.0574093036600382,-0.06122310370868151,0.019276427136855616,0.0732294472504188,0.02633461347860341,-0.05682690469322198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.0,-0.000443602244121239,-0.0011123851062466365,0.0037336429436682535,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15378836,0.062233998,0.10801697,-0.00047182787,0.0046036776,0.0086295574,1108.9896,789.10122,0.022245587384233628,-0.05982540835179229,-0.05854637241075039,0.024300715123327748,0.07329152935970615,0.02017102564451656,-0.061052180129020646,-0.05721618968638243,0.026334613478603552,0.07319547288695513,0.018078842265138145,-0.06222561602052186,-0.05583602224159314,0.028345505613098846,0.0730354720084614,0.015970865001526547,-0.06334469089922447,-0.05440707580651314,0.030331634788350905,0.07281166650282996,0.013848935406828886,-0.06440842712846208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,0.0,-0.00016029265238832829,-0.0008966619422813998,-0.00010507513671558816,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16495265,0.08267057,0.13209931,-0.00075627023,0.0043771165,0.0088312924,1109.8988,790.39174,0.02165475956681027,-0.06053289028676079,-0.05740930366003816,0.026623333525958307,0.0731347241372887,0.016574648703623986,-0.06334469089922443,-0.053990019638316684,0.031454779008223396,0.07256919663886106,0.01140916700100538,-0.06583022279056183,-0.050292649885795696,0.03612421074672189,0.07162988787093152,0.006184920242094115,-0.06797668376219898,-0.04633623839943184,0.04060757795676944,0.0703216359196301,0.000928816890483166,-0.06977301806398174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,0.0,0.0,0.0,0.0,-4.5807516824564404e-05,-0.000443602244121239,-0.0011123851062466365,0.01118142973598469,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16456059,0.058193265,0.089947341,-0.00017926406,0.0044104104,0.0088628957,1109.7782,791.72689,0.021062387332112603,-0.06122310370868153,-0.05623538678180747,0.028915574222073467,0.07284753831597385,0.012935724877224579,-0.0654158954160484,-0.05051750551379984,0.036393319198879524,0.07142566139961859,0.004641104032209093,-0.06875932239224608,-0.0441437012898017,0.04339853067933737,0.06907638851463177,-0.003713777244213248,-0.07120997333889281,-0.03719673204619544,0.04984025248944574,0.06583022279056189,-0.01202043856750965,-0.07273602882633394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,0.0,-1.0887110626461655e-05,-0.00016029265238832829,-0.0008966619422813998,0.0037336429436682535,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15634115,0.052932218,0.089535495,-0.00011593561,0.0046461755,0.0088741744,1107.4454,788.29084,0.02046851292812353,-0.06189585171700303,-0.05502537525391065,0.031174821723456418,0.07243048387498649,0.009263595230590865,-0.06725855754801734,-0.046814491598325736,0.041121718064626646,0.06977301806398178,-0.0021669818035319863,-0.07098285829995626,-0.037463216242334965,0.05006689753595039,0.06541589541604845,-0.013544771592096739,-0.0729780307475466,-0.027199344392937093,0.05779245734537631,0.059465254571930165,-0.024592613439753542,-0.07319547288695515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
